"","x"
"1","Medtr0091s0070"
"2","Medtr0428s0020"
"3","Medtr0551s0020"
"4","Medtr1g012010"
"5","Medtr1g028910"
"6","Medtr1g061100"
"7","Medtr1g066530"
"8","Medtr1g084950"
"9","Medtr1g110680"
"10","Medtr1g115470"
"11","Medtr2g041390"
"12","Medtr2g055010"
"13","Medtr2g062200"
"14","Medtr2g086350"
"15","Medtr2g101660"
"16","Medtr2g445370"
"17","Medtr3g045440"
"18","Medtr3g048910"
"19","Medtr3g051000"
"20","Medtr3g060210"
"21","Medtr4g015340"
"22","Medtr4g074995"
"23","Medtr4g079770"
"24","Medtr4g098700"
"25","Medtr4g103910"
"26","Medtr4g131580"
"27","Medtr5g037390"
"28","Medtr5g076330"
"29","Medtr5g090140"
"30","Medtr5g093190"
"31","Medtr6g016845"
"32","Medtr6g018490"
"33","Medtr6g465990"
"34","Medtr7g018990"
"35","Medtr7g098070"
"36","Medtr7g108725"
"37","Medtr8g011370"
"38","Medtr8g017090"
"39","Medtr8g032510"
"40","Medtr8g044820"
"41","Medtr8g074570"
"42","Medtr8g093930"
"43","Medtr8g098880"
"44","Medtr8g103220"
"45","Medtr8g442800"
"46","Medtr8g469440"
